"","user","date_time","date","hour","day","price"
"1510","bitcoinprice",2017-03-27 07:00:03,2017-03-27,7,"Mon",983.03
"1511","bitcoinprice",2017-03-27 06:00:02,2017-03-27,6,"Mon",974.25
"1512","bitcoinprice",2017-03-27 05:00:02,2017-03-27,5,"Mon",977.07
"1513","bitcoinprice",2017-03-27 04:00:02,2017-03-27,4,"Mon",977.28
"1514","bitcoinprice",2017-03-27 03:00:04,2017-03-27,3,"Mon",982.21
"1515","bitcoinprice",2017-03-27 02:00:02,2017-03-27,2,"Mon",979.3
"1516","bitcoinprice",2017-03-27 01:00:03,2017-03-27,1,"Mon",972.79
"1517","bitcoinprice",2017-03-27 00:00:03,2017-03-27,0,"Mon",974.86
"1518","bitcoinprice",2017-03-26 23:00:03,2017-03-26,23,"Sun",965.72
"1519","bitcoinprice",2017-03-26 22:00:03,2017-03-26,22,"Sun",965.68
"1520","bitcoinprice",2017-03-26 21:00:02,2017-03-26,21,"Sun",987.9
"1521","bitcoinprice",2017-03-26 20:00:02,2017-03-26,20,"Sun",988.36
"1522","bitcoinprice",2017-03-26 19:00:02,2017-03-26,19,"Sun",987.02
"1523","bitcoinprice",2017-03-26 18:00:06,2017-03-26,18,"Sun",990.24
"1524","bitcoinprice",2017-03-26 17:00:02,2017-03-26,17,"Sun",1001.18
"1525","bitcoinprice",2017-03-26 16:00:06,2017-03-26,16,"Sun",999.18
"1526","bitcoinprice",2017-03-26 15:00:04,2017-03-26,15,"Sun",990.64
"1527","bitcoinprice",2017-03-26 14:00:03,2017-03-26,14,"Sun",992.1
"1528","bitcoinprice",2017-03-26 13:00:02,2017-03-26,13,"Sun",980.43
"1529","bitcoinprice",2017-03-26 12:00:04,2017-03-26,12,"Sun",970.75
"1530","bitcoinprice",2017-03-26 11:00:03,2017-03-26,11,"Sun",971.71
"1531","bitcoinprice",2017-03-26 10:00:02,2017-03-26,10,"Sun",965.49
"1532","bitcoinprice",2017-03-26 09:00:02,2017-03-26,9,"Sun",958.83
"1533","bitcoinprice",2017-03-26 08:00:04,2017-03-26,8,"Sun",956.28
"1534","bitcoinprice",2017-03-26 07:00:02,2017-03-26,7,"Sun",965.44
"1535","bitcoinprice",2017-03-26 06:00:02,2017-03-26,6,"Sun",966.25
"1536","bitcoinprice",2017-03-26 05:00:02,2017-03-26,5,"Sun",964.78
"1537","bitcoinprice",2017-03-26 04:00:02,2017-03-26,4,"Sun",966.08
"1538","bitcoinprice",2017-03-26 03:00:03,2017-03-26,3,"Sun",962.68
"1539","bitcoinprice",2017-03-26 02:00:02,2017-03-26,2,"Sun",964.5
"1540","bitcoinprice",2017-03-26 01:00:02,2017-03-26,1,"Sun",966.24
"1541","bitcoinprice",2017-03-26 00:00:03,2017-03-26,0,"Sun",967.85
"1542","bitcoinprice",2017-03-25 23:00:03,2017-03-25,23,"Sat",958.68
"1543","bitcoinprice",2017-03-25 22:00:02,2017-03-25,22,"Sat",958.48
"1544","bitcoinprice",2017-03-25 21:00:02,2017-03-25,21,"Sat",948.45
"1545","bitcoinprice",2017-03-25 20:00:03,2017-03-25,20,"Sat",947.22
"1546","bitcoinprice",2017-03-25 19:00:03,2017-03-25,19,"Sat",951.15
"1547","bitcoinprice",2017-03-25 18:00:02,2017-03-25,18,"Sat",951.59
"1548","bitcoinprice",2017-03-25 17:00:02,2017-03-25,17,"Sat",935.56
"1549","bitcoinprice",2017-03-25 16:00:02,2017-03-25,16,"Sat",941.09
"1550","bitcoinprice",2017-03-25 15:00:03,2017-03-25,15,"Sat",945.17
"1551","bitcoinprice",2017-03-25 14:00:03,2017-03-25,14,"Sat",947.15
"1552","bitcoinprice",2017-03-25 13:00:02,2017-03-25,13,"Sat",927.02
"1553","bitcoinprice",2017-03-25 12:00:02,2017-03-25,12,"Sat",916.41
"1554","bitcoinprice",2017-03-25 11:00:05,2017-03-25,11,"Sat",917.65
"1555","bitcoinprice",2017-03-25 10:00:06,2017-03-25,10,"Sat",921.65
"1556","bitcoinprice",2017-03-25 09:00:02,2017-03-25,9,"Sat",902.09
"1557","bitcoinprice",2017-03-25 08:00:03,2017-03-25,8,"Sat",931.41
"1558","bitcoinprice",2017-03-25 07:00:03,2017-03-25,7,"Sat",902.88
"1559","bitcoinprice",2017-03-25 06:00:03,2017-03-25,6,"Sat",909.53
"1560","bitcoinprice",2017-03-25 05:00:02,2017-03-25,5,"Sat",912.41
"1561","bitcoinprice",2017-03-25 04:00:03,2017-03-25,4,"Sat",935.77
"1562","bitcoinprice",2017-03-25 03:00:02,2017-03-25,3,"Sat",943.39
"1563","bitcoinprice",2017-03-25 02:00:03,2017-03-25,2,"Sat",941.07
"1564","bitcoinprice",2017-03-25 01:00:03,2017-03-25,1,"Sat",947.29
"1565","bitcoinprice",2017-03-25 00:00:02,2017-03-25,0,"Sat",940.75
"1566","bitcoinprice",2017-03-24 23:00:02,2017-03-24,23,"Fri",938
"1567","bitcoinprice",2017-03-24 22:00:02,2017-03-24,22,"Fri",962.23
"1568","bitcoinprice",2017-03-24 21:00:02,2017-03-24,21,"Fri",972.83
"1569","bitcoinprice",2017-03-24 20:00:03,2017-03-24,20,"Fri",985.08
"1570","bitcoinprice",2017-03-24 19:00:02,2017-03-24,19,"Fri",986.16
"1571","bitcoinprice",2017-03-24 18:00:02,2017-03-24,18,"Fri",992.33
"1572","bitcoinprice",2017-03-24 17:00:02,2017-03-24,17,"Fri",985.07
"1573","bitcoinprice",2017-03-24 16:00:03,2017-03-24,16,"Fri",995.91
"1574","bitcoinprice",2017-03-24 15:00:03,2017-03-24,15,"Fri",993.34
"1575","bitcoinprice",2017-03-24 14:00:03,2017-03-24,14,"Fri",983.67
"1576","bitcoinprice",2017-03-24 13:00:02,2017-03-24,13,"Fri",982.89
"1577","bitcoinprice",2017-03-24 12:00:02,2017-03-24,12,"Fri",994.77
"1578","bitcoinprice",2017-03-24 11:00:02,2017-03-24,11,"Fri",1005.62
"1579","bitcoinprice",2017-03-24 10:00:02,2017-03-24,10,"Fri",1013.18
"1580","bitcoinprice",2017-03-24 09:00:03,2017-03-24,9,"Fri",1015.18
"1581","bitcoinprice",2017-03-24 08:00:02,2017-03-24,8,"Fri",1017.82
"1582","bitcoinprice",2017-03-24 07:00:03,2017-03-24,7,"Fri",1015.85
"1583","bitcoinprice",2017-03-24 06:00:02,2017-03-24,6,"Fri",1017.87
"1584","bitcoinprice",2017-03-24 05:00:03,2017-03-24,5,"Fri",1005.88
"1585","bitcoinprice",2017-03-24 04:00:03,2017-03-24,4,"Fri",1023.62
"1586","bitcoinprice",2017-03-24 03:00:02,2017-03-24,3,"Fri",1023.95
"1587","bitcoinprice",2017-03-24 02:00:03,2017-03-24,2,"Fri",1023.93
"1588","bitcoinprice",2017-03-24 01:00:03,2017-03-24,1,"Fri",1034.03
"1589","bitcoinprice",2017-03-24 00:00:02,2017-03-24,0,"Fri",1038.01
"1590","bitcoinprice",2017-03-23 23:00:02,2017-03-23,23,"Thu",1034.86
"1591","bitcoinprice",2017-03-23 22:00:02,2017-03-23,22,"Thu",1039.3
"1592","bitcoinprice",2017-03-23 21:00:04,2017-03-23,21,"Thu",1047.49
"1593","bitcoinprice",2017-03-23 20:00:03,2017-03-23,20,"Thu",1046.91
"1594","bitcoinprice",2017-03-23 19:00:04,2017-03-23,19,"Thu",1045.72
"1595","bitcoinprice",2017-03-23 18:00:02,2017-03-23,18,"Thu",1048.19
"1596","bitcoinprice",2017-03-23 17:00:02,2017-03-23,17,"Thu",1051.76
"1597","bitcoinprice",2017-03-23 16:00:03,2017-03-23,16,"Thu",1052.26
"1598","bitcoinprice",2017-03-23 15:00:02,2017-03-23,15,"Thu",1052.73
"1599","bitcoinprice",2017-03-23 14:00:03,2017-03-23,14,"Thu",1056.88
"1600","bitcoinprice",2017-03-23 13:00:02,2017-03-23,13,"Thu",1053.8
"1601","bitcoinprice",2017-03-23 12:00:03,2017-03-23,12,"Thu",1048.15
"1602","bitcoinprice",2017-03-23 11:00:02,2017-03-23,11,"Thu",1041.12
"1603","bitcoinprice",2017-03-23 10:00:03,2017-03-23,10,"Thu",1038.48
"1604","bitcoinprice",2017-03-23 09:00:03,2017-03-23,9,"Thu",1043.49
"1605","bitcoinprice",2017-03-23 08:00:02,2017-03-23,8,"Thu",1043.81
"1606","bitcoinprice",2017-03-23 07:00:02,2017-03-23,7,"Thu",1036.91
"1607","bitcoinprice",2017-03-23 06:00:03,2017-03-23,6,"Thu",1029.94
"1608","bitcoinprice",2017-03-23 05:00:02,2017-03-23,5,"Thu",1030.8
"1609","bitcoinprice",2017-03-23 04:00:02,2017-03-23,4,"Thu",1041.4
"1610","bitcoinprice",2017-03-23 03:00:03,2017-03-23,3,"Thu",1040.22
"1611","bitcoinprice",2017-03-23 02:00:03,2017-03-23,2,"Thu",1037.86
"1612","bitcoinprice",2017-03-23 01:00:02,2017-03-23,1,"Thu",1043.76
"1613","bitcoinprice",2017-03-23 00:00:02,2017-03-23,0,"Thu",1045.74
"1614","bitcoinprice",2017-03-22 23:00:03,2017-03-22,23,"Wed",1031.27
"1615","bitcoinprice",2017-03-22 22:00:03,2017-03-22,22,"Wed",1023.8
"1616","bitcoinprice",2017-03-22 21:00:02,2017-03-22,21,"Wed",1023.47
"1617","bitcoinprice",2017-03-22 20:00:02,2017-03-22,20,"Wed",1027.9
"1618","bitcoinprice",2017-03-22 19:00:02,2017-03-22,19,"Wed",1019.02
"1619","bitcoinprice",2017-03-22 18:00:02,2017-03-22,18,"Wed",1031.33
"1620","bitcoinprice",2017-03-22 17:00:04,2017-03-22,17,"Wed",1037.76
"1621","bitcoinprice",2017-03-22 16:00:03,2017-03-22,16,"Wed",1029.5
"1622","bitcoinprice",2017-03-22 15:00:03,2017-03-22,15,"Wed",1030.61
"1623","bitcoinprice",2017-03-22 14:00:02,2017-03-22,14,"Wed",1037.73
"1624","bitcoinprice",2017-03-22 13:00:03,2017-03-22,13,"Wed",1063.46
"1625","bitcoinprice",2017-03-22 12:00:04,2017-03-22,12,"Wed",1071.24
"1626","bitcoinprice",2017-03-22 11:00:03,2017-03-22,11,"Wed",1082.72
"1627","bitcoinprice",2017-03-22 10:00:03,2017-03-22,10,"Wed",1071.82
"1628","bitcoinprice",2017-03-22 09:00:02,2017-03-22,9,"Wed",1064.25
"1629","bitcoinprice",2017-03-22 08:00:03,2017-03-22,8,"Wed",1068.24
"1630","bitcoinprice",2017-03-22 07:00:03,2017-03-22,7,"Wed",1102.65
"1631","bitcoinprice",2017-03-22 06:00:02,2017-03-22,6,"Wed",1106.44
"1632","bitcoinprice",2017-03-22 05:00:02,2017-03-22,5,"Wed",1102.56
"1633","bitcoinprice",2017-03-22 04:00:30,2017-03-22,4,"Wed",1099.16
"1634","bitcoinprice",2017-03-22 03:00:02,2017-03-22,3,"Wed",1099.35
"1635","bitcoinprice",2017-03-22 02:00:02,2017-03-22,2,"Wed",1107.47
"1636","bitcoinprice",2017-03-22 01:00:03,2017-03-22,1,"Wed",1110.78
"1637","bitcoinprice",2017-03-22 00:00:02,2017-03-22,0,"Wed",1119.76
"1638","bitcoinprice",2017-03-21 23:00:02,2017-03-21,23,"Tue",1118.86
"1639","bitcoinprice",2017-03-21 22:00:03,2017-03-21,22,"Tue",1113.2
"1640","bitcoinprice",2017-03-21 21:00:02,2017-03-21,21,"Tue",1099.43
"1641","bitcoinprice",2017-03-21 20:00:03,2017-03-21,20,"Tue",1112.82
"1642","bitcoinprice",2017-03-21 19:00:03,2017-03-21,19,"Tue",1111.14
"1643","bitcoinprice",2017-03-21 18:00:04,2017-03-21,18,"Tue",1114.06
"1644","bitcoinprice",2017-03-21 17:00:03,2017-03-21,17,"Tue",1106.73
"1645","bitcoinprice",2017-03-21 16:00:03,2017-03-21,16,"Tue",1091.45
"1646","bitcoinprice",2017-03-21 15:00:02,2017-03-21,15,"Tue",1089.91
"1647","bitcoinprice",2017-03-21 14:00:03,2017-03-21,14,"Tue",1091.55
"1648","bitcoinprice",2017-03-21 13:00:02,2017-03-21,13,"Tue",1094.51
"1649","bitcoinprice",2017-03-21 12:00:02,2017-03-21,12,"Tue",1090.6
"1650","bitcoinprice",2017-03-21 11:00:03,2017-03-21,11,"Tue",1076.52
"1651","bitcoinprice",2017-03-21 10:00:02,2017-03-21,10,"Tue",1082.76
"1652","bitcoinprice",2017-03-21 09:00:03,2017-03-21,9,"Tue",1085.79
"1653","bitcoinprice",2017-03-21 08:00:02,2017-03-21,8,"Tue",1084.52
"1654","bitcoinprice",2017-03-21 07:00:02,2017-03-21,7,"Tue",1084.73
"1655","bitcoinprice",2017-03-21 06:00:03,2017-03-21,6,"Tue",1084
"1656","bitcoinprice",2017-03-21 05:00:03,2017-03-21,5,"Tue",1081.67
"1657","bitcoinprice",2017-03-21 04:00:04,2017-03-21,4,"Tue",1069.15
"1658","bitcoinprice",2017-03-21 03:00:03,2017-03-21,3,"Tue",1060.02
"1659","bitcoinprice",2017-03-21 02:00:04,2017-03-21,2,"Tue",1058.7
"1660","bitcoinprice",2017-03-21 01:00:03,2017-03-21,1,"Tue",1056.88
"1661","bitcoinprice",2017-03-21 00:00:06,2017-03-21,0,"Tue",1048.33
"1662","bitcoinprice",2017-03-20 23:00:03,2017-03-20,23,"Mon",1050.34
"1663","bitcoinprice",2017-03-20 22:00:02,2017-03-20,22,"Mon",1050.6
"1664","bitcoinprice",2017-03-20 21:00:05,2017-03-20,21,"Mon",1040.81
"1665","bitcoinprice",2017-03-20 20:00:02,2017-03-20,20,"Mon",1044.46
"1666","bitcoinprice",2017-03-20 19:00:02,2017-03-20,19,"Mon",1055.55
"1667","bitcoinprice",2017-03-20 18:00:03,2017-03-20,18,"Mon",1054.14
"1668","bitcoinprice",2017-03-20 17:00:03,2017-03-20,17,"Mon",1056.19
"1669","bitcoinprice",2017-03-20 16:00:02,2017-03-20,16,"Mon",1045.85
"1670","bitcoinprice",2017-03-20 15:00:03,2017-03-20,15,"Mon",1046.99
"1671","bitcoinprice",2017-03-20 14:00:02,2017-03-20,14,"Mon",1055.94
"1672","bitcoinprice",2017-03-20 13:00:03,2017-03-20,13,"Mon",1055.21
"1673","bitcoinprice",2017-03-20 12:00:02,2017-03-20,12,"Mon",1055.09
"1674","bitcoinprice",2017-03-20 11:00:03,2017-03-20,11,"Mon",1048.39
"1675","bitcoinprice",2017-03-20 10:00:02,2017-03-20,10,"Mon",1039.5
"1676","bitcoinprice",2017-03-20 09:00:02,2017-03-20,9,"Mon",1026.84
"1677","bitcoinprice",2017-03-20 08:00:02,2017-03-20,8,"Mon",1034.45
"1678","bitcoinprice",2017-03-20 07:00:02,2017-03-20,7,"Mon",1031.43
"1679","bitcoinprice",2017-03-20 06:00:02,2017-03-20,6,"Mon",1040.8
"1680","bitcoinprice",2017-03-20 05:00:03,2017-03-20,5,"Mon",1046.61
"1681","bitcoinprice",2017-03-20 04:00:03,2017-03-20,4,"Mon",1045.99
"1682","bitcoinprice",2017-03-20 03:00:02,2017-03-20,3,"Mon",1044.64
"1683","bitcoinprice",2017-03-20 02:00:03,2017-03-20,2,"Mon",1037.21
"1684","bitcoinprice",2017-03-20 01:00:02,2017-03-20,1,"Mon",1031.27
"1685","bitcoinprice",2017-03-20 00:00:02,2017-03-20,0,"Mon",1029.48
"1686","bitcoinprice",2017-03-19 23:00:03,2017-03-19,23,"Sun",1046.45
"1687","bitcoinprice",2017-03-19 22:00:02,2017-03-19,22,"Sun",1049.67
"1688","bitcoinprice",2017-03-19 21:00:03,2017-03-19,21,"Sun",1057.93
"1689","bitcoinprice",2017-03-19 20:00:05,2017-03-19,20,"Sun",1060.12
"1690","bitcoinprice",2017-03-19 19:00:02,2017-03-19,19,"Sun",1051.68
"1691","bitcoinprice",2017-03-19 18:00:04,2017-03-19,18,"Sun",1040.16
"1692","bitcoinprice",2017-03-19 17:00:02,2017-03-19,17,"Sun",1048.73
"1693","bitcoinprice",2017-03-19 16:00:02,2017-03-19,16,"Sun",1030.85
"1694","bitcoinprice",2017-03-19 15:00:03,2017-03-19,15,"Sun",998.98
"1695","bitcoinprice",2017-03-19 14:00:03,2017-03-19,14,"Sun",995.11
"1696","bitcoinprice",2017-03-19 13:00:02,2017-03-19,13,"Sun",999.89
"1697","bitcoinprice",2017-03-19 12:00:03,2017-03-19,12,"Sun",999.05
"1698","bitcoinprice",2017-03-19 11:00:02,2017-03-19,11,"Sun",997.13
"1699","bitcoinprice",2017-03-19 10:00:02,2017-03-19,10,"Sun",987.02
"1700","bitcoinprice",2017-03-19 09:00:02,2017-03-19,9,"Sun",1012.31
"1701","bitcoinprice",2017-03-19 08:00:02,2017-03-19,8,"Sun",1012.91
"1702","bitcoinprice",2017-03-19 07:00:02,2017-03-19,7,"Sun",1008.34
"1703","bitcoinprice",2017-03-19 06:00:03,2017-03-19,6,"Sun",1012.04
"1704","bitcoinprice",2017-03-19 05:00:02,2017-03-19,5,"Sun",1007.76
"1705","bitcoinprice",2017-03-19 04:00:02,2017-03-19,4,"Sun",1007.19
"1706","bitcoinprice",2017-03-19 03:00:03,2017-03-19,3,"Sun",1017.24
"1707","bitcoinprice",2017-03-19 02:00:02,2017-03-19,2,"Sun",1003.6
"1708","bitcoinprice",2017-03-19 01:00:03,2017-03-19,1,"Sun",990.41
"1709","bitcoinprice",2017-03-19 00:00:03,2017-03-19,0,"Sun",976.46
"1710","bitcoinprice",2017-03-18 23:00:02,2017-03-18,23,"Sat",958.8
"1711","bitcoinprice",2017-03-18 22:00:02,2017-03-18,22,"Sat",986.76
"1712","bitcoinprice",2017-03-18 21:00:03,2017-03-18,21,"Sat",968.27
"1713","bitcoinprice",2017-03-18 20:00:03,2017-03-18,20,"Sat",993.3
"1714","bitcoinprice",2017-03-18 19:00:02,2017-03-18,19,"Sat",991.87
"1715","bitcoinprice",2017-03-18 18:00:03,2017-03-18,18,"Sat",1015.38
"1716","bitcoinprice",2017-03-18 17:00:02,2017-03-18,17,"Sat",1015.05
"1717","bitcoinprice",2017-03-18 16:00:03,2017-03-18,16,"Sat",988.56
"1718","bitcoinprice",2017-03-18 15:00:02,2017-03-18,15,"Sat",1017.32
"1719","bitcoinprice",2017-03-18 14:00:03,2017-03-18,14,"Sat",1038.86
"1720","bitcoinprice",2017-03-18 13:00:03,2017-03-18,13,"Sat",1079.92
"1721","bitcoinprice",2017-03-18 12:00:04,2017-03-18,12,"Sat",1097.58
"1722","bitcoinprice",2017-03-18 11:00:03,2017-03-18,11,"Sat",1097.57
"1723","bitcoinprice",2017-03-18 10:00:02,2017-03-18,10,"Sat",1096.36
"1724","bitcoinprice",2017-03-18 09:00:02,2017-03-18,9,"Sat",1082.25
"1725","bitcoinprice",2017-03-18 08:00:02,2017-03-18,8,"Sat",1083.67
"1726","bitcoinprice",2017-03-18 07:00:02,2017-03-18,7,"Sat",1081.46
"1727","bitcoinprice",2017-03-18 06:00:03,2017-03-18,6,"Sat",1078.15
"1728","bitcoinprice",2017-03-18 05:00:02,2017-03-18,5,"Sat",1083.16
"1729","bitcoinprice",2017-03-18 04:00:02,2017-03-18,4,"Sat",1074.35
"1730","bitcoinprice",2017-03-18 03:00:02,2017-03-18,3,"Sat",1075.89
"1731","bitcoinprice",2017-03-18 02:00:03,2017-03-18,2,"Sat",1096.61
"1732","bitcoinprice",2017-03-18 01:00:02,2017-03-18,1,"Sat",1098.45
"1733","bitcoinprice",2017-03-18 00:00:02,2017-03-18,0,"Sat",1089.41
"1734","bitcoinprice",2017-03-17 23:00:02,2017-03-17,23,"Fri",1103.37
"1735","bitcoinprice",2017-03-17 22:00:02,2017-03-17,22,"Fri",1120.59
"1736","bitcoinprice",2017-03-17 21:00:03,2017-03-17,21,"Fri",1123.34
"1737","bitcoinprice",2017-03-17 20:00:02,2017-03-17,20,"Fri",1137.29
"1738","bitcoinprice",2017-03-17 19:00:02,2017-03-17,19,"Fri",1129.59
"1739","bitcoinprice",2017-03-17 18:00:04,2017-03-17,18,"Fri",1148.19
"1740","bitcoinprice",2017-03-17 17:00:02,2017-03-17,17,"Fri",1162.92
"1741","bitcoinprice",2017-03-17 16:00:03,2017-03-17,16,"Fri",1163.69
"1742","bitcoinprice",2017-03-17 15:00:04,2017-03-17,15,"Fri",1169.09
"1743","bitcoinprice",2017-03-17 14:00:03,2017-03-17,14,"Fri",1154.21
"1744","bitcoinprice",2017-03-17 13:00:03,2017-03-17,13,"Fri",1159.61
"1745","bitcoinprice",2017-03-17 12:00:03,2017-03-17,12,"Fri",1155.95
"1746","bitcoinprice",2017-03-17 11:00:02,2017-03-17,11,"Fri",1137.26
"1747","bitcoinprice",2017-03-17 10:00:02,2017-03-17,10,"Fri",1125.22
"1748","bitcoinprice",2017-03-17 09:00:04,2017-03-17,9,"Fri",1128.75
"1749","bitcoinprice",2017-03-17 08:00:03,2017-03-17,8,"Fri",1123.59
"1750","bitcoinprice",2017-03-17 07:00:01,2017-03-17,7,"Fri",1112.95
"1751","bitcoinprice",2017-03-17 06:00:03,2017-03-17,6,"Fri",1149.73
"1752","bitcoinprice",2017-03-17 05:00:03,2017-03-17,5,"Fri",1140.87
"1753","bitcoinprice",2017-03-17 04:00:02,2017-03-17,4,"Fri",1135.61
"1754","bitcoinprice",2017-03-17 03:00:03,2017-03-17,3,"Fri",1156.85
"1755","bitcoinprice",2017-03-17 01:00:02,2017-03-17,1,"Fri",1174.78
"1756","bitcoinprice",2017-03-17 00:00:02,2017-03-17,0,"Fri",1183.65
"1757","bitcoinprice",2017-03-16 23:00:03,2017-03-16,23,"Thu",1183.17
"1758","bitcoinprice",2017-03-16 22:00:13,2017-03-16,22,"Thu",1177.72
"1759","bitcoinprice",2017-03-16 21:00:02,2017-03-16,21,"Thu",1170.51
"1760","bitcoinprice",2017-03-16 20:00:03,2017-03-16,20,"Thu",1193.08
"1761","bitcoinprice",2017-03-16 19:00:02,2017-03-16,19,"Thu",1224.01
"1762","bitcoinprice",2017-03-16 17:00:03,2017-03-16,17,"Thu",1226.54
"1763","bitcoinprice",2017-03-16 16:00:02,2017-03-16,16,"Thu",1226.05
"1764","bitcoinprice",2017-03-16 15:00:04,2017-03-16,15,"Thu",1228.03
"1765","bitcoinprice",2017-03-16 14:00:03,2017-03-16,14,"Thu",1227.87
"1766","bitcoinprice",2017-03-16 13:00:02,2017-03-16,13,"Thu",1224.77
"1767","bitcoinprice",2017-03-16 12:00:03,2017-03-16,12,"Thu",1235.58
"1768","bitcoinprice",2017-03-16 11:00:03,2017-03-16,11,"Thu",1238.4
"1769","bitcoinprice",2017-03-16 10:00:03,2017-03-16,10,"Thu",1229.6
"1770","bitcoinprice",2017-03-16 09:00:03,2017-03-16,9,"Thu",1234.81
"1771","bitcoinprice",2017-03-16 08:00:02,2017-03-16,8,"Thu",1243.42
"1772","bitcoinprice",2017-03-16 07:00:02,2017-03-16,7,"Thu",1244.33
"1773","bitcoinprice",2017-03-16 06:00:04,2017-03-16,6,"Thu",1233.66
"1774","bitcoinprice",2017-03-16 05:00:03,2017-03-16,5,"Thu",1250.52
"1775","bitcoinprice",2017-03-16 04:00:02,2017-03-16,4,"Thu",1252.85
"1776","bitcoinprice",2017-03-16 03:00:02,2017-03-16,3,"Thu",1258.42
"1777","bitcoinprice",2017-03-16 02:00:03,2017-03-16,2,"Thu",1264.2
"1778","bitcoinprice",2017-03-16 01:00:02,2017-03-16,1,"Thu",1259.22
"1779","bitcoinprice",2017-03-16 00:00:03,2017-03-16,0,"Thu",1261.72
"1780","bitcoinprice",2017-03-15 23:00:03,2017-03-15,23,"Wed",1258.52
"1781","bitcoinprice",2017-03-15 22:00:03,2017-03-15,22,"Wed",1256.81
"1782","bitcoinprice",2017-03-15 21:00:03,2017-03-15,21,"Wed",1255.42
"1783","bitcoinprice",2017-03-15 20:00:02,2017-03-15,20,"Wed",1254.32
"1784","bitcoinprice",2017-03-15 19:00:02,2017-03-15,19,"Wed",1251.41
"1785","bitcoinprice",2017-03-15 18:00:03,2017-03-15,18,"Wed",1253.58
"1786","bitcoinprice",2017-03-15 17:00:02,2017-03-15,17,"Wed",1253.18
"1787","bitcoinprice",2017-03-15 16:00:03,2017-03-15,16,"Wed",1256.79
"1788","bitcoinprice",2017-03-15 15:00:03,2017-03-15,15,"Wed",1256.85
"1789","bitcoinprice",2017-03-15 14:00:03,2017-03-15,14,"Wed",1256.95
"1790","bitcoinprice",2017-03-15 13:00:03,2017-03-15,13,"Wed",1259.32
"1791","bitcoinprice",2017-03-15 12:00:03,2017-03-15,12,"Wed",1255.73
"1792","bitcoinprice",2017-03-15 11:00:02,2017-03-15,11,"Wed",1253.17
"1793","bitcoinprice",2017-03-15 10:00:03,2017-03-15,10,"Wed",1252.58
"1794","bitcoinprice",2017-03-15 09:00:02,2017-03-15,9,"Wed",1255.67
"1795","bitcoinprice",2017-03-15 08:00:02,2017-03-15,8,"Wed",1253.83
"1796","bitcoinprice",2017-03-15 07:00:02,2017-03-15,7,"Wed",1254.2
"1797","bitcoinprice",2017-03-15 06:00:03,2017-03-15,6,"Wed",1251.26
"1798","bitcoinprice",2017-03-15 05:00:03,2017-03-15,5,"Wed",1249.21
"1799","bitcoinprice",2017-03-15 04:00:02,2017-03-15,4,"Wed",1248.43
"1800","bitcoinprice",2017-03-15 03:00:02,2017-03-15,3,"Wed",1250.3
"1801","bitcoinprice",2017-03-15 02:00:02,2017-03-15,2,"Wed",1249.36
"1802","bitcoinprice",2017-03-15 01:00:02,2017-03-15,1,"Wed",1246.83
"1803","bitcoinprice",2017-03-15 00:00:03,2017-03-15,0,"Wed",1247.39
"1804","bitcoinprice",2017-03-14 23:00:02,2017-03-14,23,"Tue",1246.9
"1805","bitcoinprice",2017-03-14 22:00:03,2017-03-14,22,"Tue",1249.7
"1806","bitcoinprice",2017-03-14 21:00:02,2017-03-14,21,"Tue",1253.79
"1807","bitcoinprice",2017-03-14 20:00:02,2017-03-14,20,"Tue",1250.98
"1808","bitcoinprice",2017-03-14 19:00:02,2017-03-14,19,"Tue",1248.99
"1809","bitcoinprice",2017-03-14 18:00:02,2017-03-14,18,"Tue",1252.74
"1810","bitcoinprice",2017-03-14 17:00:04,2017-03-14,17,"Tue",1251.47
"1811","bitcoinprice",2017-03-14 16:00:04,2017-03-14,16,"Tue",1247.97
"1812","bitcoinprice",2017-03-14 15:00:03,2017-03-14,15,"Tue",1250
"1813","bitcoinprice",2017-03-14 14:00:03,2017-03-14,14,"Tue",1232.73
"1814","bitcoinprice",2017-03-14 13:00:02,2017-03-14,13,"Tue",1227.5
"1815","bitcoinprice",2017-03-14 12:00:04,2017-03-14,12,"Tue",1227.15
"1816","bitcoinprice",2017-03-14 11:00:02,2017-03-14,11,"Tue",1222.97
"1817","bitcoinprice",2017-03-14 10:00:04,2017-03-14,10,"Tue",1219.94
"1818","bitcoinprice",2017-03-14 09:00:03,2017-03-14,9,"Tue",1219.8
"1819","bitcoinprice",2017-03-14 08:00:05,2017-03-14,8,"Tue",1215.74
"1820","bitcoinprice",2017-03-14 07:00:03,2017-03-14,7,"Tue",1216.26
"1821","bitcoinprice",2017-03-14 06:00:03,2017-03-14,6,"Tue",1221.05
"1822","bitcoinprice",2017-03-14 05:00:02,2017-03-14,5,"Tue",1222.09
"1823","bitcoinprice",2017-03-14 04:00:02,2017-03-14,4,"Tue",1226.17
"1824","bitcoinprice",2017-03-14 03:00:03,2017-03-14,3,"Tue",1224.25
"1825","bitcoinprice",2017-03-14 02:00:03,2017-03-14,2,"Tue",1223.83
"1826","bitcoinprice",2017-03-14 01:00:02,2017-03-14,1,"Tue",1223.64
"1827","bitcoinprice",2017-03-14 00:00:03,2017-03-14,0,"Tue",1225.75
"1828","bitcoinprice",2017-03-13 23:00:05,2017-03-13,23,"Mon",1225.3
